experiment,method,chain_len,severity,seed,edge_band,gate,metric,value,runtime_s,n_edges,note
robust_missing,global_band,12,3,2,3,,mean_err_kept,92.66048511585076,,24,section6_missing
robust_badedge,global_naive,12,3,2,3,,mean_err,1864.447677447374,,30,"edge(5,6)_corrupted"
robust_badedge,global_irls,12,3,2,3,,mean_err,146.01359269629862,,30,"edge(5,6)_corrupted"
robust_badedge,global_gated,12,3,2,3,,mean_err,66.1280207422743,,29,"edge(5,6)_corrupted"
robust_inconsistent,pairwise_chain,12,8,2,1,,mean_err,551.7044901647351,,11,high_noise
robust_inconsistent,global_band_irls,12,8,2,3,,mean_err,318.27366942121995,,30,high_noise
robust_missing,pairwise_chain,12,3,3,1,,mean_err_kept,4183.1278297491845,,9,section6_missing
robust_missing,global_band,12,3,3,3,,mean_err_kept,54.0027757967112,,24,section6_missing
robust_badedge,global_naive,12,3,3,3,,mean_err,4087.5916066474642,,30,"edge(5,6)_corrupted"
robust_badedge,global_irls,12,3,3,3,,mean_err,521.9960313091956,,30,"edge(5,6)_corrupted"
robust_badedge,global_gated,12,3,3,3,,mean_err,83.81528864213047,,28,"edge(5,6)_corrupted"
robust_inconsistent,pairwise_chain,12,8,3,1,,mean_err,330.50087468931923,,11,high_noise
robust_inconsistent,global_band_irls,12,8,3,3,,mean_err,338.2465068404338,,30,high_noise
robust_missing,pairwise_chain,12,3,4,1,,mean_err_kept,3071.41355257668,,9,section6_missing
robust_missing,global_band,12,3,4,3,,mean_err_kept,84.7355346133326,,24,section6_missing
robust_badedge,global_naive,12,3,4,3,,mean_err,3663.582698123077,,30,"edge(5,6)_corrupted"
robust_badedge,global_irls,12,3,4,3,,mean_err,244.3557489845274,,30,"edge(5,6)_corrupted"
robust_badedge,global_gated,12,3,4,3,,mean_err,62.070704550159,,29,"edge(5,6)_corrupted"
robust_inconsistent,pairwise_chain,12,8,4,1,,mean_err,440.098463021016,,11,high_noise
robust_inconsistent,global_band_irls,12,8,4,3,,mean_err,202.32596908647847,,30,high_noise
gate,global_band,12,3,0,3,off,mean_err,128.67606290863844,,30,frac_bad=0.0
gate,global_band_gated,12,3,0,3,on,mean_err,128.67606290863844,,30,frac_bad=0.0
gate,global_band_gated_irls,12,3,0,3,on+irls,mean_err,123.1903149248929,,30,frac_bad=0.0
gate,global_band,12,3,1,3,off,mean_err,75.79290088051532,,30,frac_bad=0.0
gate,global_band_gated,12,3,1,3,on,mean_err,75.79290088051532,,30,frac_bad=0.0
gate,global_band_gated_irls,12,3,1,3,on+irls,mean_err,75.17648990218632,,30,frac_bad=0.0
gate,global_band,12,3,2,3,off,mean_err,98.4207384747263,,30,frac_bad=0.0
gate,global_band_gated,12,3,2,3,on,mean_err,98.4207384747263,,30,frac_bad=0.0
gate,global_band_gated_irls,12,3,2,3,on+irls,mean_err,93.42407405519599,,30,frac_bad=0.0
gate,global_band,12,3,3,3,off,mean_err,111.48652682309152,,30,frac_bad=0.0
gate,global_band_gated,12,3,3,3,on,mean_err,111.48652682309152,,30,frac_bad=0.0
gate,global_band_gated_irls,12,3,3,3,on+irls,mean_err,110.18753414454369,,30,frac_bad=0.0
gate,global_band,12,3,4,3,off,mean_err,86.09198707476578,,30,frac_bad=0.0
gate,global_band_gated,12,3,4,3,on,mean_err,86.09198707476578,,30,frac_bad=0.0
gate,global_band_gated_irls,12,3,4,3,on+irls,mean_err,85.93113513371786,,30,frac_bad=0.0
gate,global_band,12,3,0,3,off,mean_err,6825.995417260663,,30,frac_bad=0.1
gate,global_band_gated,12,3,0,3,on,mean_err,170.24455021697747,,27,frac_bad=0.1
gate,global_band_gated_irls,12,3,0,3,on+irls,mean_err,158.4187330172588,,27,frac_bad=0.1
gate,global_band,12,3,1,3,off,mean_err,6672.987537865906,,30,frac_bad=0.1
gate,global_band_gated,12,3,1,3,on,mean_err,63.33698351007663,,27,frac_bad=0.1
gate,global_band_gated_irls,12,3,1,3,on+irls,mean_err,63.55120520835829,,27,frac_bad=0.1
gate,global_band,12,3,2,3,off,mean_err,4968.790786923988,,30,frac_bad=0.1
gate,global_band_gated,12,3,2,3,on,mean_err,114.95053488792767,,27,frac_bad=0.1
gate,global_band_gated_irls,12,3,2,3,on+irls,mean_err,114.61552831202101,,27,frac_bad=0.1
gate,global_band,12,3,3,3,off,mean_err,5301.379164516566,,30,frac_bad=0.1
gate,global_band_gated,12,3,3,3,on,mean_err,117.70766740047891,,27,frac_bad=0.1
gate,global_band_gated_irls,12,3,3,3,on+irls,mean_err,111.38300066638107,,27,frac_bad=0.1
gate,global_band,12,3,4,3,off,mean_err,4761.069036104874,,30,frac_bad=0.1
gate,global_band_gated,12,3,4,3,on,mean_err,49.97140197180565,,26,frac_bad=0.1
gate,global_band_gated_irls,12,3,4,3,on+irls,mean_err,50.138658822842864,,26,frac_bad=0.1
gate,global_band,12,3,0,3,off,mean_err,6798.437021306464,,30,frac_bad=0.2
gate,global_band_gated,12,3,0,3,on,mean_err,140.25687994768384,,24,frac_bad=0.2
gate,global_band_gated_irls,12,3,0,3,on+irls,mean_err,137.28032857793437,,24,frac_bad=0.2
gate,global_band,12,3,1,3,off,mean_err,6581.512938653363,,30,frac_bad=0.2
gate,global_band_gated,12,3,1,3,on,mean_err,84.41974270215916,,24,frac_bad=0.2
gate,global_band_gated_irls,12,3,1,3,on+irls,mean_err,86.30760343563571,,24,frac_bad=0.2
gate,global_band,12,3,2,3,off,mean_err,5851.267017712566,,30,frac_bad=0.2
gate,global_band_gated,12,3,2,3,on,mean_err,64.94585344202697,,24,frac_bad=0.2
gate,global_band_gated_irls,12,3,2,3,on+irls,mean_err,65.81434386394521,,24,frac_bad=0.2
gate,global_band,12,3,3,3,off,mean_err,5999.698253325553,,30,frac_bad=0.2
gate,global_band_gated,12,3,3,3,on,mean_err,91.08833183264863,,24,frac_bad=0.2
gate,global_band_gated_irls,12,3,3,3,on+irls,mean_err,90.6442570750841,,24,frac_bad=0.2
gate,global_band,12,3,4,3,off,mean_err,7619.252265743576,,30,frac_bad=0.2
gate,global_band_gated,12,3,4,3,on,mean_err,184.2983541148585,,24,frac_bad=0.2
gate,global_band_gated_irls,12,3,4,3,on+irls,mean_err,173.07704734382855,,24,frac_bad=0.2
runtime,pairwise_chain,2,,,1,,wall_s,0.00015100000018719584,,1,
runtime,global_band3,2,,,3,,wall_s,0.0006578000029549003,,1,
runtime,global_full,2,,,1,,wall_s,0.00043390000064391643,,1,
runtime,pairwise_chain,4,,,1,,wall_s,0.00017719999596010894,,3,
runtime,global_band3,4,,,3,,wall_s,0.002335299999685958,,6,
runtime,global_full,4,,,3,,wall_s,0.001723699999274686,,6,
runtime,pairwise_chain,8,,,1,,wall_s,0.00027659999614115804,,7,
runtime,global_band3,8,,,3,,wall_s,0.003015499998582527,,18,
runtime,global_full,8,,,7,,wall_s,0.00726359999680426,,28,
runtime,pairwise_chain,12,,,1,,wall_s,0.0010565999982645735,,11,
runtime,global_band3,12,,,3,,wall_s,0.008904700007406063,,30,
runtime,global_full,12,,,11,,wall_s,0.015515100007178262,,66,
runtime,pairwise_chain,16,,,1,,wall_s,0.0005418999935500324,,15,
runtime,global_band3,16,,,3,,wall_s,0.008420900005148724,,42,
runtime,global_full,16,,,15,,wall_s,0.024624599987873808,,120,
runtime,pairwise_chain,24,,,1,,wall_s,0.002464499993948266,,23,
runtime,global_band3,24,,,3,,wall_s,0.019144399993820116,,66,
runtime,global_full,24,,,23,,wall_s,0.05724700000428129,,276,
runtime,pairwise_chain,32,,,1,,wall_s,0.0030655999871669337,,31,
runtime,global_band3,32,,,3,,wall_s,0.021778900001663715,,90,
runtime,global_full,32,,,31,,wall_s,0.12364200000592973,,496,
controlled,pairwise_chain,2,1,0,1,,terminal_err,53.57057006787895,9.199997293762863e-06,1,
controlled,global_adj,2,1,0,1,,terminal_err,53.57057006787904,0.0001644000003580004,1,
controlled,global_band,2,1,0,1,,terminal_err,53.57057006787904,0.00011799999629147351,1,
controlled,global_full,2,1,0,1,,terminal_err,53.57057006787904,0.00013020000187680125,1,
controlled,pairwise_chain,2,1,0,1,,mean_err,26.785285033939473,9.199997293762863e-06,1,
controlled,global_band,2,1,0,1,,mean_err,26.78528503393952,0.00011799999629147351,1,
controlled,global_full,2,1,0,1,,mean_err,26.78528503393952,0.00013020000187680125,1,
controlled,pairwise_chain,2,1,1,1,,terminal_err,20.54966821760815,6.700007361359894e-06,1,
controlled,global_adj,2,1,1,1,,terminal_err,20.549668217607927,0.00018899999849963933,1,
controlled,global_band,2,1,1,1,,terminal_err,20.549668217607927,0.00015469999925699085,1,
controlled,global_full,2,1,1,1,,terminal_err,20.549668217607927,7.229999755509198e-05,1,
controlled,pairwise_chain,2,1,1,1,,mean_err,10.274834108804075,6.700007361359894e-06,1,
controlled,global_band,2,1,1,1,,mean_err,10.274834108803963,0.00015469999925699085,1,
controlled,global_full,2,1,1,1,,mean_err,10.274834108803963,7.229999755509198e-05,1,
controlled,pairwise_chain,2,1,2,1,,terminal_err,102.78003666714692,5.399997462518513e-06,1,
controlled,global_adj,2,1,2,1,,terminal_err,102.78003666714869,0.00012229999992996454,1,
controlled,global_band,2,1,2,1,,terminal_err,102.78003666714869,9.109999518841505e-05,1,
controlled,global_full,2,1,2,1,,terminal_err,102.78003666714869,8.64000030560419e-05,1,
controlled,pairwise_chain,2,1,2,1,,mean_err,51.39001833357346,5.399997462518513e-06,1,
controlled,global_band,2,1,2,1,,mean_err,51.390018333574346,9.109999518841505e-05,1,
controlled,global_full,2,1,2,1,,mean_err,51.390018333574346,8.64000030560419e-05,1,
controlled,pairwise_chain,2,1,3,1,,terminal_err,55.33333772137457,7.599999662488699e-06,1,
controlled,global_adj,2,1,3,1,,terminal_err,55.333337721375344,0.00017339999612886459,1,
controlled,global_band,2,1,3,1,,terminal_err,55.333337721375344,0.00015209999401122332,1,
controlled,global_full,2,1,3,1,,terminal_err,55.333337721375344,0.00019120000069960952,1,
controlled,pairwise_chain,2,1,3,1,,mean_err,27.666668860687285,7.599999662488699e-06,1,
controlled,global_band,2,1,3,1,,mean_err,27.666668860687672,0.00015209999401122332,1,
controlled,global_full,2,1,3,1,,mean_err,27.666668860687672,0.00019120000069960952,1,
controlled,pairwise_chain,2,1,4,1,,terminal_err,30.320753726201605,2.820001100189984e-05,1,
controlled,global_adj,2,1,4,1,,terminal_err,30.320753726201715,0.0003184999950462952,1,
controlled,global_band,2,1,4,1,,terminal_err,30.320753726201715,0.00017579999985173345,1,
controlled,global_full,2,1,4,1,,terminal_err,30.320753726201715,8.789999992586672e-05,1,
controlled,pairwise_chain,2,1,4,1,,mean_err,15.160376863100803,2.820001100189984e-05,1,
controlled,global_band,2,1,4,1,,mean_err,15.160376863100858,0.00017579999985173345,1,
controlled,global_full,2,1,4,1,,mean_err,15.160376863100858,8.789999992586672e-05,1,
controlled,pairwise_chain,4,1,0,1,,terminal_err,61.35844061909601,6.799993570894003e-06,3,
controlled,global_adj,4,1,0,1,,terminal_err,61.35844061909717,0.0003615000023273751,3,
controlled,global_band,4,1,0,3,,terminal_err,27.054351285536985,0.0006500000017695129,6,
controlled,global_full,4,1,0,3,,terminal_err,27.054351285536985,0.0004965999978594482,6,
controlled,pairwise_chain,4,1,0,1,,mean_err,44.7517319876518,6.799993570894003e-06,3,
controlled,global_band,4,1,0,3,,mean_err,29.720667658948255,0.0006500000017695129,6,
controlled,global_full,4,1,0,3,,mean_err,29.720667658948255,0.0004965999978594482,6,
controlled,pairwise_chain,4,1,1,1,,terminal_err,62.0178947950506,0.0001905999961309135,3,
controlled,global_adj,4,1,1,1,,terminal_err,62.01789479505018,0.0003256999916629866,3,
controlled,global_band,4,1,1,3,,terminal_err,42.55143121230661,0.0004047000111313537,6,
controlled,global_full,4,1,1,3,,terminal_err,42.55143121230661,0.001449599993065931,6,
controlled,pairwise_chain,4,1,1,1,,mean_err,37.42488231632573,0.0001905999961309135,3,
controlled,global_band,4,1,1,3,,mean_err,32.01796302995358,0.0004047000111313537,6,
controlled,global_full,4,1,1,3,,mean_err,32.01796302995358,0.001449599993065931,6,
controlled,pairwise_chain,4,1,2,1,,terminal_err,61.9305883907836,6.399990525096655e-06,3,
controlled,global_adj,4,1,2,1,,terminal_err,61.93058839078459,0.0001680999994277954,3,
controlled,global_band,4,1,2,3,,terminal_err,50.25010577519981,0.0002454000059515238,6,
controlled,global_full,4,1,2,3,,terminal_err,50.25010577519981,0.00022600000374950469,6,
controlled,pairwise_chain,4,1,2,1,,mean_err,42.06244531145077,6.399990525096655e-06,3,
controlled,global_band,4,1,2,3,,mean_err,37.53424571483727,0.0002454000059515238,6,
controlled,global_full,4,1,2,3,,mean_err,37.53424571483727,0.00022600000374950469,6,
controlled,pairwise_chain,4,1,3,1,,terminal_err,77.10786655824343,5.800000508315861e-06,3,
controlled,global_adj,4,1,3,1,,terminal_err,77.10786655825076,0.00018600000475998968,3,
controlled,global_band,4,1,3,3,,terminal_err,38.36749749242781,0.00023550000332761556,6,
controlled,global_full,4,1,3,3,,terminal_err,38.36749749242781,0.00025889999233186245,6,
controlled,pairwise_chain,4,1,3,1,,mean_err,43.39415023862399,5.800000508315861e-06,3,
controlled,global_band,4,1,3,3,,mean_err,27.812875079877124,0.00023550000332761556,6,
controlled,global_full,4,1,3,3,,mean_err,27.812875079877124,0.00025889999233186245,6,
controlled,pairwise_chain,4,1,4,1,,terminal_err,43.50185447221703,7.700000423938036e-06,3,
controlled,global_adj,4,1,4,1,,terminal_err,43.50185447221972,0.00024850000045262277,3,
controlled,global_band,4,1,4,3,,terminal_err,11.01333868842896,0.00029429999995045364,6,
controlled,global_full,4,1,4,3,,terminal_err,11.01333868842896,0.0002462999982526526,6,
controlled,pairwise_chain,4,1,4,1,,mean_err,37.322677997993694,7.700000423938036e-06,3,
controlled,global_band,4,1,4,3,,mean_err,16.393924766715774,0.00029429999995045364,6,
controlled,global_full,4,1,4,3,,mean_err,16.393924766715774,0.0002462999982526526,6,
controlled,pairwise_chain,8,1,0,1,,terminal_err,60.04415253335758,1.170000177808106e-05,7,
controlled,global_adj,8,1,0,1,,terminal_err,60.04415253330681,0.0006433000089600682,7,
controlled,global_band,8,1,0,3,,terminal_err,50.6525026578404,0.0007230999908642843,18,
controlled,global_full,8,1,0,7,,terminal_err,27.393977176260247,0.0018853000074159354,28,
controlled,pairwise_chain,8,1,0,1,,mean_err,49.95661770350625,1.170000177808106e-05,7,
controlled,global_band,8,1,0,3,,mean_err,42.9766270378477,0.0007230999908642843,18,
controlled,global_full,8,1,0,7,,mean_err,28.71184575229186,0.0018853000074159354,28,
controlled,pairwise_chain,8,1,1,1,,terminal_err,75.99836559954542,9.700001101009548e-06,7,
controlled,global_adj,8,1,1,1,,terminal_err,75.99836559956873,0.0003456999984337017,7,
controlled,global_band,8,1,1,3,,terminal_err,24.275530116064697,0.001001099997665733,18,
controlled,global_full,8,1,1,7,,terminal_err,20.488228667379037,0.0010190999892074615,28,
controlled,pairwise_chain,8,1,1,1,,mean_err,58.52421125968548,9.700001101009548e-06,7,
controlled,global_band,8,1,1,3,,mean_err,54.91818031278734,0.001001099997665733,18,
controlled,global_full,8,1,1,7,,mean_err,54.67183268174762,0.0010190999892074615,28,
controlled,pairwise_chain,8,1,2,1,,terminal_err,78.36550784415287,6.299989763647318e-06,7,
controlled,global_adj,8,1,2,1,,terminal_err,78.36550784413761,0.00024560000747442245,7,
controlled,global_band,8,1,2,3,,terminal_err,57.77546027090028,0.0004989000008208677,18,
controlled,global_full,8,1,2,7,,terminal_err,42.38915857202355,0.0006833999941591173,28,
controlled,pairwise_chain,8,1,2,1,,mean_err,76.36105355935592,6.299989763647318e-06,7,
controlled,global_band,8,1,2,3,,mean_err,49.860339006330854,0.0004989000008208677,18,
controlled,global_full,8,1,2,7,,mean_err,40.64429909676812,0.0006833999941591173,28,
controlled,pairwise_chain,8,1,3,1,,terminal_err,93.74279662983112,6.100002792663872e-06,7,
controlled,global_adj,8,1,3,1,,terminal_err,93.7427966298412,0.0002511999919079244,7,
controlled,global_band,8,1,3,3,,terminal_err,41.624098200850476,0.0004735999973490834,18,
controlled,global_full,8,1,3,7,,terminal_err,22.37805399244821,0.0008493999921483919,28,
controlled,pairwise_chain,8,1,3,1,,mean_err,60.5405547400116,6.100002792663872e-06,7,
controlled,global_band,8,1,3,3,,mean_err,31.011086987451332,0.0004735999973490834,18,
controlled,global_full,8,1,3,7,,mean_err,26.878283102344206,0.0008493999921483919,28,
controlled,pairwise_chain,8,1,4,1,,terminal_err,113.43935835109188,8.199989679269493e-06,7,
controlled,global_adj,8,1,4,1,,terminal_err,113.43935835108951,0.00025749999622348696,7,
controlled,global_band,8,1,4,3,,terminal_err,55.66950002590901,0.0012446999899111688,18,
controlled,global_full,8,1,4,7,,terminal_err,42.27323798827064,0.002352499999688007,28,
controlled,pairwise_chain,8,1,4,1,,mean_err,63.421042725543415,8.199989679269493e-06,7,
controlled,global_band,8,1,4,3,,mean_err,34.49809368714318,0.0012446999899111688,18,
controlled,global_full,8,1,4,7,,mean_err,27.97996658684351,0.002352499999688007,28,
controlled,pairwise_chain,12,1,0,1,,terminal_err,53.95536875802854,1.550000160932541e-05,11,
controlled,global_adj,12,1,0,1,,terminal_err,53.95536875801029,0.0006563000060850754,11,
controlled,global_band,12,1,0,3,,terminal_err,38.996580392740945,0.0014478000084636733,30,
controlled,global_full,12,1,0,11,,terminal_err,36.354622274941896,0.004574000005959533,66,
controlled,pairwise_chain,12,1,0,1,,mean_err,46.29260673603317,1.550000160932541e-05,11,
controlled,global_band,12,1,0,3,,mean_err,45.18291500945537,0.0014478000084636733,30,
controlled,global_full,12,1,0,11,,mean_err,39.84341146077138,0.004574000005959533,66,
controlled,pairwise_chain,12,1,1,1,,terminal_err,86.46199272045918,1.6600009985268116e-05,11,
controlled,global_adj,12,1,1,1,,terminal_err,86.4619927204651,0.0007308999920496717,11,
controlled,global_band,12,1,1,3,,terminal_err,40.18423488129933,0.001595699999597855,30,
controlled,global_full,12,1,1,11,,terminal_err,40.767929563572295,0.003424099995754659,66,
controlled,pairwise_chain,12,1,1,1,,mean_err,82.52665199193736,1.6600009985268116e-05,11,
controlled,global_band,12,1,1,3,,mean_err,38.01109200430246,0.001595699999597855,30,
controlled,global_full,12,1,1,11,,mean_err,30.952656932694897,0.003424099995754659,66,
controlled,pairwise_chain,12,1,2,1,,terminal_err,148.94019933825592,1.7400001524947584e-05,11,
controlled,global_adj,12,1,2,1,,terminal_err,148.94019933826573,0.0010828000085894018,11,
controlled,global_band,12,1,2,3,,terminal_err,29.282613117482274,0.0016417000006185845,30,
controlled,global_full,12,1,2,11,,terminal_err,11.271242258382653,0.0026031999877886847,66,
controlled,pairwise_chain,12,1,2,1,,mean_err,106.7237124459735,1.7400001524947584e-05,11,
controlled,global_band,12,1,2,3,,mean_err,49.5366574868875,0.0016417000006185845,30,
controlled,global_full,12,1,2,11,,mean_err,40.502154976818744,0.0026031999877886847,66,
controlled,pairwise_chain,12,1,3,1,,terminal_err,45.59580196009239,2.0699997548945248e-05,11,
controlled,global_adj,12,1,3,1,,terminal_err,45.59580196012148,0.0008677000005263835,11,
controlled,global_band,12,1,3,3,,terminal_err,39.036663956606105,0.0018207999964943156,30,
controlled,global_full,12,1,3,11,,terminal_err,40.57671105663988,0.0028591000009328127,66,
controlled,pairwise_chain,12,1,3,1,,mean_err,56.353455592687205,2.0699997548945248e-05,11,
controlled,global_band,12,1,3,3,,mean_err,28.126696249780647,0.0018207999964943156,30,
controlled,global_full,12,1,3,11,,mean_err,32.25264169395475,0.0028591000009328127,66,
controlled,pairwise_chain,12,1,4,1,,terminal_err,79.06264150771648,1.5600002370774746e-05,11,
controlled,global_adj,12,1,4,1,,terminal_err,79.06264150773438,0.0008128000044962391,11,
controlled,global_band,12,1,4,3,,terminal_err,75.04438830506906,0.0020337000023573637,30,
controlled,global_full,12,1,4,11,,terminal_err,38.492575196674274,0.0035706999915419146,66,
controlled,pairwise_chain,12,1,4,1,,mean_err,62.21302480605726,1.5600002370774746e-05,11,
controlled,global_band,12,1,4,3,,mean_err,48.85984788742065,0.0020337000023573637,30,
controlled,global_full,12,1,4,11,,mean_err,38.17820833510231,0.0035706999915419146,66,
controlled,pairwise_chain,2,3,0,1,,terminal_err,66.07285153800812,4.799992893822491e-06,1,
controlled,global_adj,2,3,0,1,,terminal_err,66.07285153801033,8.690000686328858e-05,1,
controlled,global_band,2,3,0,1,,terminal_err,66.07285153801033,5.9300000430084765e-05,1,
controlled,global_full,2,3,0,1,,terminal_err,66.07285153801033,5.360000068321824e-05,1,
controlled,pairwise_chain,2,3,0,1,,mean_err,33.03642576900406,4.799992893822491e-06,1,
controlled,global_band,2,3,0,1,,mean_err,33.03642576900516,5.9300000430084765e-05,1,
controlled,global_full,2,3,0,1,,mean_err,33.03642576900516,5.360000068321824e-05,1,
controlled,pairwise_chain,2,3,1,1,,terminal_err,187.72460285062056,1.1399999493733048e-05,1,
controlled,global_adj,2,3,1,1,,terminal_err,187.7246028506204,0.00024420001136604697,1,
controlled,global_band,2,3,1,1,,terminal_err,187.7246028506204,0.00015240001084748656,1,
controlled,global_full,2,3,1,1,,terminal_err,187.7246028506204,0.0005711999983759597,1,
controlled,pairwise_chain,2,3,1,1,,mean_err,93.86230142531028,1.1399999493733048e-05,1,
controlled,global_band,2,3,1,1,,mean_err,93.8623014253102,0.00015240001084748656,1,
controlled,global_full,2,3,1,1,,mean_err,93.8623014253102,0.0005711999983759597,1,
controlled,pairwise_chain,2,3,2,1,,terminal_err,110.5464109477281,5.900001269765198e-06,1,
controlled,global_adj,2,3,2,1,,terminal_err,110.54641094772805,0.0002781999937724322,1,
controlled,global_band,2,3,2,1,,terminal_err,110.54641094772805,0.00018610000552143902,1,
controlled,global_full,2,3,2,1,,terminal_err,110.54641094772805,0.00021189999824855477,1,
controlled,pairwise_chain,2,3,2,1,,mean_err,55.27320547386405,5.900001269765198e-06,1,
controlled,global_band,2,3,2,1,,mean_err,55.273205473864024,0.00018610000552143902,1,
controlled,global_full,2,3,2,1,,mean_err,55.273205473864024,0.00021189999824855477,1,
controlled,pairwise_chain,2,3,3,1,,terminal_err,106.88920216521565,4.7000066842883825e-06,1,
controlled,global_adj,2,3,3,1,,terminal_err,106.88920216521562,0.00010639999527484179,1,
controlled,global_band,2,3,3,1,,terminal_err,106.88920216521562,8.230000094044954e-05,1,
controlled,global_full,2,3,3,1,,terminal_err,106.88920216521562,0.0003277999931015074,1,
controlled,pairwise_chain,2,3,3,1,,mean_err,53.444601082607825,4.7000066842883825e-06,1,
controlled,global_band,2,3,3,1,,mean_err,53.44460108260781,8.230000094044954e-05,1,
controlled,global_full,2,3,3,1,,mean_err,53.44460108260781,0.0003277999931015074,1,
controlled,pairwise_chain,2,3,4,1,,terminal_err,77.26663310075112,4.9000082071870565e-06,1,
controlled,global_adj,2,3,4,1,,terminal_err,77.26663310075156,9.529999806545675e-05,1,
controlled,global_band,2,3,4,1,,terminal_err,77.26663310075156,7.110000296961516e-05,1,
controlled,global_full,2,3,4,1,,terminal_err,77.26663310075156,6.720000237692147e-05,1,
controlled,pairwise_chain,2,3,4,1,,mean_err,38.63331655037556,4.9000082071870565e-06,1,
controlled,global_band,2,3,4,1,,mean_err,38.63331655037578,7.110000296961516e-05,1,
controlled,global_full,2,3,4,1,,mean_err,38.63331655037578,6.720000237692147e-05,1,
controlled,pairwise_chain,4,3,0,1,,terminal_err,194.70972611028495,5.599998985417187e-06,3,
controlled,global_adj,4,3,0,1,,terminal_err,194.70972611028407,0.00015550000534858555,3,
controlled,global_band,4,3,0,3,,terminal_err,56.90580921864151,0.00020719999156426638,6,
controlled,global_full,4,3,0,3,,terminal_err,56.90580921864151,0.0002697999880183488,6,
controlled,pairwise_chain,4,3,0,1,,mean_err,112.2971059950195,5.599998985417187e-06,3,
controlled,global_band,4,3,0,3,,mean_err,52.99043476287812,0.00020719999156426638,6,
controlled,global_full,4,3,0,3,,mean_err,52.99043476287812,0.0002697999880183488,6,
controlled,pairwise_chain,4,3,1,1,,terminal_err,84.78127661674952,1.0700008715502918e-05,3,
controlled,global_adj,4,3,1,1,,terminal_err,84.78127661675005,0.00022599998919758946,3,
controlled,global_band,4,3,1,3,,terminal_err,60.383692611817395,0.0003301000106148422,6,
controlled,global_full,4,3,1,3,,terminal_err,60.383692611817395,0.0003265999985160306,6,
controlled,pairwise_chain,4,3,1,1,,mean_err,59.183922823622716,1.0700008715502918e-05,3,
controlled,global_band,4,3,1,3,,mean_err,38.72492826790014,0.0003301000106148422,6,
controlled,global_full,4,3,1,3,,mean_err,38.72492826790014,0.0003265999985160306,6,
controlled,pairwise_chain,4,3,2,1,,terminal_err,100.21493557490871,8.29999044071883e-06,3,
controlled,global_adj,4,3,2,1,,terminal_err,100.21493557490835,0.00021660000493284315,3,
controlled,global_band,4,3,2,3,,terminal_err,22.08066873841643,0.0006232000014279038,6,
controlled,global_full,4,3,2,3,,terminal_err,22.08066873841643,0.0003139999898849055,6,
controlled,pairwise_chain,4,3,2,1,,mean_err,60.32801192423232,8.29999044071883e-06,3,
controlled,global_band,4,3,2,3,,mean_err,36.82728421680534,0.0006232000014279038,6,
controlled,global_full,4,3,2,3,,mean_err,36.82728421680534,0.0003139999898849055,6,
controlled,pairwise_chain,4,3,3,1,,terminal_err,83.59110020950241,7.299997378140688e-06,3,
controlled,global_adj,4,3,3,1,,terminal_err,83.59110020949848,0.00038350000977516174,3,
controlled,global_band,4,3,3,3,,terminal_err,50.963379927194495,0.00042019999818876386,6,
controlled,global_full,4,3,3,3,,terminal_err,50.963379927194495,0.00040970000554807484,6,
controlled,pairwise_chain,4,3,3,1,,mean_err,60.45108130553723,7.299997378140688e-06,3,
controlled,global_band,4,3,3,3,,mean_err,37.04586695171652,0.00042019999818876386,6,
controlled,global_full,4,3,3,3,,mean_err,37.04586695171652,0.00040970000554807484,6,
controlled,pairwise_chain,4,3,4,1,,terminal_err,257.61134480367116,6.099988240748644e-06,3,
controlled,global_adj,4,3,4,1,,terminal_err,257.6113448036722,0.00035570000181905925,3,
controlled,global_band,4,3,4,3,,terminal_err,114.0312747076289,0.0007412000122712925,6,
controlled,global_full,4,3,4,3,,terminal_err,114.0312747076289,0.0005649999948218465,6,
controlled,pairwise_chain,4,3,4,1,,mean_err,141.3734327162643,6.099988240748644e-06,3,
controlled,global_band,4,3,4,3,,mean_err,66.22018800381427,0.0007412000122712925,6,
controlled,global_full,4,3,4,3,,mean_err,66.22018800381427,0.0005649999948218465,6,
controlled,pairwise_chain,8,3,0,1,,terminal_err,417.39300897903325,1.0200004908256233e-05,7,
controlled,global_adj,8,3,0,1,,terminal_err,417.39300897903377,0.0006673999887425452,7,
controlled,global_band,8,3,0,3,,terminal_err,79.63368969766618,0.001562199991894886,18,
controlled,global_full,8,3,0,7,,terminal_err,28.24624835423905,0.001775099997757934,28,
controlled,pairwise_chain,8,3,0,1,,mean_err,262.6312405752194,1.0200004908256233e-05,7,
controlled,global_band,8,3,0,3,,mean_err,107.23935728264794,0.001562199991894886,18,
controlled,global_full,8,3,0,7,,mean_err,47.25112212474657,0.001775099997757934,28,
controlled,pairwise_chain,8,3,1,1,,terminal_err,197.90128045346336,1.8000006093643606e-05,7,
controlled,global_adj,8,3,1,1,,terminal_err,197.90128045346606,0.00037819999852217734,7,
controlled,global_band,8,3,1,3,,terminal_err,96.67920538451712,0.0007786999922245741,18,
controlled,global_full,8,3,1,7,,terminal_err,69.40281152743675,0.0010043000074801967,28,
controlled,pairwise_chain,8,3,1,1,,mean_err,120.57821092301724,1.8000006093643606e-05,7,
controlled,global_band,8,3,1,3,,mean_err,74.9684468497101,0.0007786999922245741,18,
